# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
120.2333271; -14.5706983; 22.2078384; -1.7620172; -0.0010190; 18.2492764; -10.7436939
120.6327733; -14.1785043; 22.1318330; -1.7624191; -0.0009974; 18.0125799; -10.7137823
121.0322196; -13.7864195; 22.0556867; -1.7628145; -0.0009858; 17.7734035; -10.7437454
121.4316659; -13.3943242; 21.9793779; -1.7632087; -0.0009877; 17.5302816; -10.7725301
121.8311121; -13.0022137; 21.9029054; -1.7636053; -0.0010008; 17.2830750; -10.7411453
122.2305584; -12.6102310; 21.8262951; -1.7640091; -0.0010317; 17.0330167; -10.7764561
122.6300047; -12.2182246; 21.7495118; -1.7644364; -0.0011076; 16.7783917; -10.8068256
123.0294510; -11.8262036; 21.6725441; -1.7649071; -0.0012729; 16.5191082; -10.7729263
123.4288972; -11.4343337; 21.5953991; -1.7654559; -0.0014862; 16.2565226; -10.8098467
123.8283435; -11.0424453; 21.5180080; -1.7661018; -0.0017485; 15.9887029; -10.8421880
124.2277898; -10.6505706; 21.4403299; -1.7669051; -0.0023658; 15.7154980; -10.7996715
124.6272360; -10.2588510; 21.3622969; -1.7680158; -0.0034566; 15.4385589; -10.8202147
125.0266823; -9.8671891; 21.2836962; -1.7698303; -0.0056362; 15.1560190; -10.8237113
125.4261286; -9.4755375; 21.2041870; -1.7724481; -0.0073426; 14.8680170; -10.7178877
125.8255748; -9.0844975; 21.1236053; -1.7757373; -0.0097510; 14.5772250; -10.6042264
126.2250211; -8.6936506; 21.0414432; -1.7805626; -0.0144081; 14.2836918; -10.2814390
126.6244674; -8.3033568; 20.9570397; -1.7873354; -0.0196258; 13.9932157; -9.9448932
127.0239137; -7.9137562; 20.8695869; -1.7962139; -0.0246978; 13.7063921; -9.5334287
127.4233599; -7.5248350; 20.7782555; -1.8069830; -0.0291670; 13.4256844; -9.0086670
127.8228062; -7.1375951; 20.6825610; -1.8193851; -0.0328785; 13.1549247; -8.6132825
128.2222525; -6.7511454; 20.5816695; -1.8331565; -0.0359206; 12.8907314; -8.1645547
128.6216987; -6.3658284; 20.4751515; -1.8480103; -0.0383272; 12.6352030; -7.6407877
129.0211450; -5.9838888; 20.3633570; -1.8628435; -0.0353089; 12.3912948; -7.2842412
129.4205913; -5.6017854; 20.2456450; -1.8763617; -0.0357438; 12.1542116; -6.8308695
129.8200375; -5.2216359; 20.1224178; -1.8929081; -0.0469042; 11.9276037; -6.3896056
130.2194838; -4.8440100; 19.9921758; -1.9135005; -0.0557931; 11.7116660; -6.1137749
130.6189301; -4.4681502; 19.8530612; -1.9376905; -0.0647874; 11.5012552; -5.6467007
131.0183763; -4.0969142; 19.7046616; -1.9649498; -0.0719251; 11.3034404; -5.3437493
131.4178226; -3.7293485; 19.5452906; -1.9953721; -0.0792302; 11.1129962; -5.0341042
131.8172689; -3.3689599; 19.3752583; -2.0284263; -0.0872713; 10.9305524; -4.5336306
132.2167152; -3.0111487; 19.1910008; -2.0644950; -0.0916405; 10.7636003; -4.2258986
132.6161614; -2.6631908; 18.9952697; -2.1023095; -0.0974476; 10.6056142; -3.8008029
133.0156077; -2.3244556; 18.7870029; -2.1422362; -0.1040949; 10.4614827; -3.2224193
133.4150540; -1.9908170; 18.5624040; -2.1841832; -0.1023048; 10.3377102; -2.7521599
133.8145002; -1.6700580; 18.3269700; -2.2230413; -0.0912951; 10.2308149; -2.2123314
134.2139465; -1.3585743; 18.0806603; -2.2555140; -0.0761235; 10.1440701; -1.6256443
134.6133928; -1.0535906; 17.8237728; -2.2860998; -0.0764160; 10.0798533; -0.9092523
135.0128390; -0.7567973; 17.5575979; -2.3180317; -0.0825798; 10.0437567; -0.3791350
135.4122853; -0.4698913; 17.2826306; -2.3526531; -0.0929735; 10.0286669; 0.1149814
135.8117316; -0.1925623; 16.9965480; -2.3913352; -0.1010184; 10.0332456; 0.5625987
136.2111778; 0.0750089; 16.6973118; -2.4330347; -0.1078663; 10.0556190; 1.1539281
136.6106241; 0.3271054; 16.3894024; -2.4789382; -0.1216110; 10.1013533; 1.7492697
137.0100704; 0.5639405; 16.0700369; -2.5281496; -0.1238677; 10.1702909; 2.5064484
137.4095167; 0.7877405; 15.7346799; -2.5778575; -0.1152647; 10.2682618; 5.1262097
137.8089629; 0.9939244; 15.3938923; -2.6140236; -0.0684642; 10.4657771; -2.9556145
138.2084092; 1.1922811; 15.0447457; -2.6326722; -0.0208813; 10.3523559; -9.8595041
138.6078555; 1.3868620; 14.6954812; -2.6303897; 0.0323850; 9.9646670; -8.2933305
139.0073017; 1.5870019; 14.3464785; -2.6087282; 0.0744232; 9.6264795; -7.1008737
139.4067480; 1.7960913; 14.0060495; -2.5699731; 0.1136041; 9.3271793; -4.4482899
139.8061943; 2.0208866; 13.6741161; -2.5215382; 0.1304234; 9.1346903; -3.4313139
140.2056405; 2.2656643; 13.3505960; -2.4658249; 0.1391619; 8.9833911; -2.7038116
140.6050868; 2.5228601; 13.0478299; -2.4078618; 0.1542595; 8.8623508; -1.9960420
141.0045331; 2.7941792; 12.7645587; -2.3485483; 0.1445451; 8.7719233; -1.1948873
141.4039793; 3.0822642; 12.4950982; -2.3013626; 0.0973855; 8.7173420; -0.4537623
141.8034256; 3.3868376; 12.2342236; -2.2550028; 0.1255711; 8.6965248; 0.2768285
142.2028719; 3.7004312; 11.9918513; -2.2014413; 0.1427996; 8.7092308; 0.9705770
142.6023182; 4.0277075; 11.7669534; -2.1444482; 0.1424873; 8.7536328; 1.4875870
143.0017644; 4.3725648; 11.5579624; -2.0870186; 0.1378691; 8.8212533; 2.0910794
143.4012107; 4.7265391; 11.3694236; -2.0340448; 0.1281414; 8.9154393; 2.8355568
143.8006570; 5.0885189; 11.1997459; -1.9851748; 0.1152686; 9.0415907; 3.2065155
