# c_x,c_y,i_x,i_y,o_x,o_y,i_d,o_d,vel
-0.05358368,0.07157221999999999,-0.22935228661655316,-1.0246080352619913,0.11424771338344897,1.0903993560423544,1.1101827575215573,1.0325580418268487,4.66551986
-0.43436071,0.19212051000000002,-0.6588522866165505,-0.898185643957639,-0.14345228661655085,1.1685197334008421,1.1131774240118615,1.0188145828624615,4.68762637
-0.81513861,0.31266746,-1.2601522866165524,-0.7236245725290686,-0.6159022866165529,1.3026950703280704,1.1278024423891846,1.0098761219908425,4.7093852599999995
-1.19591718,0.43321329999999997,-1.5608022866165498,-0.6372643939576506,-0.8736022866165527,1.3831751893756845,1.1309569551010596,1.003152272470637,4.7308046599999996
-1.57669629,0.55375812,-1.9903022866165472,-0.5092929166849203,-1.1742522866165501,1.4692731858295858,1.1406784941577757,1.0000645037297589,4.75189248
-1.9574757900000002,0.67430193,-2.2909522866165517,-0.4227421591091627,-1.6467022866165522,1.605799356042354,1.1466090472541202,0.9819712954708771,4.77265442
-2.33825495,0.7948445399999999,-2.720452286616549,-0.29497675506875964,-2.2050522866165494,1.7700569170179605,1.1548962114848815,0.9842673060817705,4.79300046
-2.71903468,0.91538623,-3.0211022866165465,-0.208224572529069,-2.505702286616547,1.8563903905251138,1.1635059409075086,0.9648831743751607,4.81304392
-3.0998148700000003,1.03592695,-3.321752286616551,-0.12186439395765092,-2.8063522866165513,1.943069882358138,1.17887107566421,0.9534299070059683,4.83279134
-3.48059546,1.15646657,-3.7512522866165483,0.00610708331508647,-3.2358522866165487,2.0708864988994975,1.18177073343357,0.94660605707251,4.85224909
-3.8613763800000003,1.27700491,-4.051902286616553,0.09269612074823641,-3.536502286616553,2.1573489393756873,1.199536339337428,0.9383756106214278,4.8714198799999995
-4.24215769,1.39754175,-4.653202286616548,0.2650313899406598,-3.9660022866165505,2.28545691701796,1.2047976494205974,0.929868351240329,4.890227680000001
-4.62293966,1.51807686,-4.9109022866165475,0.3455236417566425,-4.266652286616548,2.3717903905251134,1.2073953469931695,0.9250770155149964,4.90876941
-5.003722290000001,1.6386098700000002,-5.3833522866165495,0.4796833945038941,-4.86795228661655,2.5460139014968988,1.219520196608858,0.9175050791115908,4.92705042
-5.38450556,1.75914048,-5.641052286616549,0.5556718560423519,-4.99680228661655,2.586286498899497,1.2305092245847575,0.9135011575107772,4.94507595
-5.76528945,1.8796684899999998,-6.242352286616551,0.7358232449312396,-5.598102286616552,2.7597226893756854,1.2393429286307491,0.8957940284680306,4.96284641
-6.14607459,2.00019424,-6.414152286616549,0.7804313899406594,-5.898752286616549,2.8488950703280693,1.248874317859135,0.8840030662562489,4.9802972400000005
-6.52686027,2.12071811,-6.972502286616553,0.9498914988994898,-6.3282522866165465,2.9738698823581373,1.2527696357412137,0.8759640847326295,4.99751206
-6.907645990000001,2.24124129,-7.2731522866165506,1.0369070833150857,-6.628902286616551,3.0614139014968984,1.2585768686328727,0.8662454414457618,5.01449535
-7.288431009999999,2.36176577,-7.702652286616548,1.1634143560423595,-7.058402286616548,3.1881489393756937,1.2679216763412948,0.8578008837771367,5.03125146
-7.66921444,2.48229446,-8.003302286616552,1.2512232449312393,-7.359052286616553,3.275122689375685,1.2755983011229515,0.8513384536636656,5.04777906
-8.049996310000001,2.60283143,-8.43280228661655,1.3763236417566418,-7.78855228661655,3.4025903905251127,1.284858657734369,0.8414079701923051,5.06402299
-8.43077413,2.72338046,-8.733452286616547,1.4652914988994894,-8.089202286616548,3.489269882358137,1.2939868239420962,0.8386047528320181,5.0800560400000006
-8.81154664,2.84394531,-9.034102286616552,1.5523070833150854,-8.69050228661655,3.6673993560423526,1.3106717073602614,0.8323030105854108,5.09588195
-9.19231304,2.96452818,-9.463602286616549,1.6788143560423592,-8.81935228661655,3.7035489393756933,1.3140235509478335,0.8277991340612635,5.11150442
-9.57307373,3.08512799,-10.064902286616551,1.8534283215595977,-9.420652286616551,3.8796950703280686,1.3262652081464388,0.8090544737804527,5.126920849999999
-9.953832590000001,3.2057387,-10.19375228661655,1.892490606042351,-9.678352286616551,3.960212864814281,1.3349839014415026,0.8031940381529512,5.14208381
-10.33459266,3.3263447800000003,-10.795052286616553,2.0680686153016197,-10.150802286616553,4.093678106042354,1.3398813284735038,0.7890369665634482,5.15705707
-10.715362070000001,3.4469199699999997,-11.09570228661655,2.154511795066746,-10.408502286616553,4.1749373221440464,1.347211034326184,0.7900456896160916,5.1718436400000005
-11.096153189999999,3.56742421,-11.525202286616548,2.2826913560423563,-11.009802286616548,4.347394839913321,1.3544820535339805,0.7847360460960873,5.18644632
-11.47698355,3.687802,-11.825852286616552,2.369208073991068,-11.310452286616552,4.4340568560423534,1.3639645659239386,0.7646103398796545,5.20086105
-11.85787936,3.8079827,-12.38420228661655,2.533519356042355,-11.73995228661655,4.5620608711938715,1.3788664323181972,0.7632435279174525,5.21504446
-12.2388643,3.9278787299999998,-12.556002286616547,2.5838663004867968,-12.040602286616547,4.648704594137591,1.380922124249293,0.7475946444167223,5.22905166
-12.61996782,4.04739366,-13.114352286616551,2.7461218560423575,-12.341252286616552,4.73613852270902,1.392021662405765,0.7430019074385247,5.24288392
-13.00121991,4.16642872,-13.415002286616549,2.8388548105878115,-12.770752286616549,4.863276747346703,1.3905640366953262,0.7339703663261938,5.25654197
-13.3826483,4.28489512,-13.715652286616553,2.926511856042353,-13.071402286616554,4.950613202196202,1.3986052863130283,0.7348841036585819,5.27001861
-13.764277369999999,4.4027287,-14.14515228661655,3.0527371338201306,-13.500902286616551,5.07787735604235,1.4026913170275355,0.7247014159659341,5.2715096699999995
-14.14611201,4.51988931,-14.445802286616548,3.1410232449312403,-13.801552286616548,5.165127213185215,1.4110584280236975,0.7314734135188604,5.25741451
-14.52815588,4.6363610600000005,-14.875302286616552,3.2668906060423524,-14.231052286616553,5.292500096783094,1.4127844675992696,0.7202700748969114,5.2252861600000005
-14.91040702,4.75214697,-15.17595228661655,3.355474981042356,-14.832352286616548,5.468845070328065,1.4216915746255785,0.720935994674575,5.17369098
-15.292858540000001,4.86726848,-15.605452286616547,3.480873641756638,-15.090052286616547,5.549337322144048,1.421198613119084,0.7115815356198865,5.101452780000001
-15.675499919999998,4.9817686100000005,-16.20675228661655,3.657157432965434,-15.56250228661655,5.682231578264577,1.4271733767698254,0.7095187348197945,5.00744728
-16.05830372,5.09571475,-16.507402286616554,3.7436356060423535,-15.82020228661655,5.764063454403015,1.4247131409733975,0.7094943856412418,4.90315231
-16.44124019,5.20921201,-16.93690228661655,3.8717697727090155,-16.120852286616554,5.85017318582959,1.4263353925750528,0.7165749350593348,4.79395998
-16.82426993,5.3223996300000005,-17.23755228661655,3.958329092884455,-16.72215228661655,6.02320685604235,1.4253037348289035,0.7082081481904613,4.68303053
-17.20735048,5.43542139,-17.667052286616553,4.086357083315086,-17.151652286616553,6.151136498899497,1.4252369117370527,0.7178791025327304,4.57046269
-17.590448950000003,5.548365909999999,-17.96770228661655,4.1729822131852075,-17.45230228661655,6.237761628769626,1.4261838568193939,0.7031009583707524,4.45648298
-17.97357863,5.66120544,-18.268352286616548,4.259232825430111,-17.752952286616548,6.325288522709016,1.4326265112160328,0.6997730518782946,4.34212928
-18.35680043,5.77373738,-18.826702286616552,4.427614356042355,-18.182452286616552,6.452348939375689,1.425782224072301,0.7006503576103843,4.22796313
-18.74023231,5.88556193,-19.12735228661655,4.515548829726569,-18.48310228661655,6.539527213185217,1.4236564793574378,0.7026993955716018,4.11444747
-19.12404141,5.99609656,-19.556852286616554,4.641887133820134,-18.912602286616547,6.6669612791192705,1.4216920991804065,0.7033960294571907,4.001981949999999
-19.50840873,6.1046107,-19.85750228661655,4.730032885454122,-19.21325228661655,6.754072689375683,1.4182138341988195,0.7133850304811458,3.89226703
-19.893566670000002,6.21026585,-20.28700228661655,4.855273641756639,-19.64275228661655,6.881593284613778,1.4109555162451652,0.7166508071419014,3.78701705
-20.27974643,6.3121178,-20.587652286616553,4.944446022709023,-19.943402286616553,6.968485826630584,1.401903030504262,0.7375271989366023,3.6869390799999997
-20.66718095,6.409160679999999,-21.01715228661655,5.069001022709017,-20.50175228661655,7.13845209797784,1.3851021057970632,0.7478185709147398,3.5924636100000003
-21.05605917,6.50036757,-21.317802286616548,5.158755509888508,-20.974202286616553,7.270513901496898,1.3669061339143758,0.7744842937564204,3.5041080800000004
-21.44636238,6.5847044,-21.91910228661655,5.332632213185207,-21.27485228661655,7.363246856042352,1.3383451648595748,0.7972101780539794,3.4226159099999998
-21.83826143,6.66126064,-22.348602286616554,5.460561856042354,-21.53255228661655,7.439251512905102,1.3046552647076888,0.835899442918755,3.3455802300000004
-22.23178739,6.72917574,-22.64925228661655,5.547267168542355,-22.005002286616552,7.5758493560423545,1.2534691105855453,0.8765202195151454,3.2721269
-22.62694566,6.78770947,-22.94990228661655,5.6335756603901785,-22.262702286616552,7.653940265133265,1.1984681193757392,0.9396962410752544,3.20135758
-23.023451180000002,6.83618391,-23.37940228661655,5.761878321559593,-22.864002286616554,7.8264932846137825,1.131739231296607,1.0030636106694069,3.13240344
-23.42077977,6.87426157,-23.68005228661655,5.848236736994728,-23.16465228661655,7.913385826630588,1.0582765214329264,1.0702245131104084,3.06406693
-23.819852140000002,6.903425919999999,-23.980702286616552,5.934392391756639,-23.594152286616552,8.04109483991332,0.9822925982243487,1.1598409352812364,2.99565735
-24.21992912,6.92290538,-24.41020228661655,6.062816300486794,-23.89480228661655,8.127261279119274,0.8808842731211424,1.2474696747934773,2.92686366
-24.61861932,6.93034319,-24.71085228661655,6.147382885454121,-24.36725228661655,8.25617735604235,0.7883741235133644,1.3494523412544845,2.85742723
-25.01821872,6.92417274,-25.22625228661655,6.277685606042347,-24.71085228661655,8.341406917017963,0.6791344338288137,1.4501816565101922,2.7872571099999996
-25.41759489,6.90282898,-25.441002286616552,6.320482213185208,-25.183302286616552,8.429122689375689,0.5828170064745929,1.5441714643393696,2.752139
-25.813657869999997,6.86349408,-25.82755228661655,6.350342689375694,-25.99935228661655,8.472513202196204,0.5133394632334177,1.6196990312880988,2.75532603
-26.207879079999998,6.80624068,-26.08525228661655,6.320814564375688,-26.772452286616552,8.341520166853165,0.5006753880366146,1.6357952220193748,2.76898686
-26.6001263,6.73203176,-26.30000228661655,6.235212828264572,-27.20195228661655,8.1718632021962,0.5804338673269509,1.5605476923515575,2.7824742000000002
-26.98759617,6.6430554,-26.60065228661655,6.0627078408908375,-27.80325228661655,7.827822689375687,0.6975162064438549,1.4383909171531244,2.79613741
-27.37051247,6.53467157,-26.901302286616552,5.846574981042352,-28.103902286616552,7.615578106042356,0.8328475922555587,1.3062233969639128,2.79884401
-27.75029632,6.4006596799999995,-27.11605228661655,5.674774981042354,-28.490452286616552,7.311945467153471,0.9639367666311611,1.1739985693287724,2.7717986199999998
-28.120306499999998,6.24983762,-27.33080228661655,5.499523641756639,-28.748152286616552,7.0991043560423535,1.0891684759015003,1.0561459751001239,2.68926576
-28.490297829999996,6.090764269999999,-27.846202286616553,5.074369772709019,-28.96290228661655,6.925054594137592,1.2032941631744902,0.9588510402369277,2.56057386
-28.85520084,5.92903452,-28.18980228661655,4.816073244931239,-29.39240228661655,6.582093731042356,1.2967027549317023,0.8456191384862228,2.41133117
-29.21932043,5.76866051,-28.490452286616552,4.60244612074824,-29.693052286616552,6.367727213185212,1.3752471676528149,0.7637426181892463,2.26373099
-29.58861968,5.61904315,-28.70520228661655,4.4725988297265715,-29.821902286616552,6.289496856042355,1.4473288743128196,0.7098795295652218,2.14336205
-29.965489910000002,5.486588729999999,-29.34945228661655,4.1292141179471145,-30.25140228661655,6.064597712206741,1.490626777858781,0.6448567830256541,2.04259479
-30.34947836,5.37621714,-29.77895228661655,3.955554810587813,-30.42320228661655,5.980495467153467,1.530941362241283,0.6087589950244318,1.94787934
-30.73957871,5.29194884,-30.337302286616552,3.7859413560423576,-30.80975228661655,5.859996856042358,1.5588087960191293,0.5723660361908433,1.8529153600000001
-31.13494984,5.23761133,-31.11040228661655,3.6578332196787215,-31.36810228661655,5.768131578264573,1.5799688162199224,0.5794927067547849,1.7553925700000002
-31.533866879999998,5.21697197,-31.797602286616552,3.656282885454118,-31.49695228661655,5.766938522709019,1.5828160927043493,0.551204042350296,1.65412331
-31.932908559999998,5.23473387,-32.14120228661655,3.699714117947117,-31.88350228661655,5.808456856042355,1.5490874461244288,0.5758463723624518,1.56229025
-32.32711671,5.29652448,-32.69955228661655,3.826704810587813,-32.05530228661655,5.852122689375683,1.516271123289188,0.6185244142479265,1.50541521
-32.70987497,5.40751176,-33.34380228661655,4.077571856042354,-32.484802286616556,6.035376022709016,1.473296979869141,0.6669866904163536,1.49919931
-33.0741867,5.57019614,-33.816252286616546,4.3424301893756905,-32.613652286616556,6.1081524115979136,1.4345977012225328,0.7081588070919962,1.5290850900000001
-33.41329548,5.78083129,-34.288702286616555,4.682451022709017,-32.871352286616556,6.282063202196198,1.404555548436872,0.7381977070260409,1.5603166
-33.7230895,6.03203429,-34.720154559343825,5.0761593560423535,-33.17164732793887,6.579409356042355,1.3812442296468939,0.7769864426438651,1.59040165
-34.00137818,6.31867244,-35.02023777048752,5.419759356042356,-33.38061657233084,6.794159356042357,1.3587198378027134,0.781941673581527,1.60998385
-34.244951150000006,6.635281399999999,-35.32202875720479,5.849259356042353,-33.50486478661655,6.9659593560423545,1.3333892250687125,0.8106020823304716,1.6114395900000003
-34.45069527,6.97704916,-35.6209944434793,6.364659356042353,-33.72892061994988,7.352509356042354,1.3208411817616905,0.813590194303698,1.5957680399999998
-34.61581697,7.340280959999999,-35.88501061994988,7.008909356042352,-33.85793905132243,7.653159356042352,1.311739174143462,0.8199218440370232,1.57200399
-34.73711362,7.720814020000001,-36.01099728661655,7.4384093560423565,-33.94257581602832,7.9108593560423515,1.3048110937210224,0.816950152513358,1.55442404
-34.81116546,8.113064210000001,-36.13693777048752,8.125609356042354,-34.024866572330836,8.340359356042356,1.325831663502063,0.8184919206468543,1.5613332500000001
-34.83698637,8.51134169,-36.17894968244988,8.683959356042351,-34.0302981882559,8.426259356042351,1.3530197303038027,0.8111626385117124,1.58940357
-34.81569771,8.910618719999999,-36.13720420969348,9.199359356042358,-34.02990100456527,8.941659356042358,1.3526827357641007,0.7864095519244387,1.61889537
-34.74877735,9.30491272,-36.09486281293234,9.500009356042355,-33.97731478661655,9.242309356042355,1.3601502751214016,0.7739984934616917,1.6477655500000001
-34.63831251,9.68873565,-35.96494534217211,10.058359356042352,-33.93651228661655,9.414109356042353,1.3771624288606898,0.753620033487681,1.67615761
-34.48662088,10.057096040000001,-35.75759228661655,10.616709356042357,-33.812673119949885,9.757709356042355,1.3887171706034245,0.7374537068912994,1.70418767
-34.29453205,10.406300980000001,-35.57785304419231,11.003259356042356,-33.68471791161655,10.015409356042355,1.415369943464203,0.7243407658364908,1.7319155599999998
-34.06565152,10.73278891,-35.19602103661655,11.604559356042351,-33.55318353661655,10.230159356042357,1.4274869367839433,0.7178160645351713,1.75877525
-33.80744527,11.037770810000001,-34.848919677920904,12.034059356042356,-33.30049436994989,10.530809356042354,1.4412702069110361,0.7169443010865435,1.7843515499999998
-33.52322482,11.32279544,-34.546402286616555,12.338613901496899,-33.129052286616556,10.736969356042351,1.4417972377937862,0.7060907779592358,1.80946605
-33.21707579,11.57703716,-33.94510228661655,12.811931578264577,-32.871352286616556,10.957241498899506,1.4335225160550416,0.7096981064584585,1.8349702099999998
-32.88771157,11.79430649,-33.60150228661655,13.022704726412726,-32.613652286616556,11.126740606042354,1.420724960838608,0.7216319700739434,1.86128516
-32.53467078,11.979101140000001,-32.95725228661655,13.284978106042352,-32.31300228661655,11.259478321559598,1.3725486440102195,0.7529899878344972,1.8895818500000001
-32.16407905,12.133371239999999,-32.484802286616556,13.409589619200254,-31.96940228661655,11.345666300486798,1.3159014955209707,0.8114050245931135,1.92400626
-31.78268775,12.25697918,-31.88350228661655,13.495893284613778,-31.668752286616552,11.387124981042355,1.243009142928631,0.8772842283209289,1.9708715
-31.39561994,12.354031430000001,-31.282202286616553,13.537661405222678,-31.282202286616553,11.389404167363104,1.1890515053371926,0.9712720112931089,2.0296415899999998
-31.00304042,12.42932105,-31.024502286616553,13.537618348848106,-31.024502286616553,11.389315677881442,1.1085050808871713,1.0402267953451925,2.0917976400000002
-30.607514099999996,12.484011030000001,-30.55205228661655,13.498654356042351,-30.766802286616553,11.386946022709026,1.0161580053446722,1.1085686070866068,2.15731098
-30.209701589999998,12.51947761,-30.03665228661655,13.45498852270903,-30.25140228661655,11.344907083315086,0.9513814845787048,1.1753105420505598,2.2261391799999997
-29.810771640000002,12.53810118,-29.65010228661655,13.412754356042349,-29.86485228661655,11.301761856042354,0.8892878158828134,1.2375215716513843,2.29848834
-29.411352040000004,12.54222147,-29.306502286616553,13.372667689375682,-29.52125228661655,11.25924135604236,0.8370390636403623,1.2876785456848836,2.37389966
-29.01197141,12.53407512,-28.96290228661655,13.327331578264577,-29.177652286616553,11.215623244931237,0.7947726640040405,1.3288210939583884,2.45108033
-28.612956250000003,12.51573424,-28.619302286616552,13.281476747346701,-28.877002286616552,11.173898545231538,0.7657688030589592,1.3675684045807988,2.52958514
-28.214522390000003,12.489055740000001,-27.975052286616553,13.195856856042354,-28.53340228661655,11.130064117947114,0.7462665395508472,1.3959020801174116,2.6088782200000002
-27.816524010000002,12.45562424,-27.67440228661655,13.161496856042355,-27.88915228661655,11.044491356042357,0.7200380089522767,1.4130006662245087,2.68794582
-27.41896799,12.41669385,-27.33080228661655,13.110493731042354,-27.54555228661655,10.998964356042357,0.6993793435521835,1.4233694187340473,2.76422074
-27.02211483,12.37277149,-26.98720228661655,13.066244839913324,-27.24490228661655,10.958828321559594,0.6943516203808477,1.431387276178242,2.8382318300000002
-26.62578267,12.32374318,-26.643602286616552,13.02284305169453,-26.901302286616552,10.914055509888506,0.6993269402358739,1.436360117242505,2.9100952700000002
-26.23007893,12.26948479,-26.04230228661655,12.940781578264577,-26.257052286616553,10.828932885454122,0.6970648791430336,1.4408044113126246,2.97994462
-25.835117760000003,12.210123939999999,-25.69870228661655,12.894848939375684,-25.95640228661655,10.787316300486793,0.6981815710461452,1.427967617088616,3.0476533100000003
-25.44096705,12.145766720000001,-25.35510228661655,12.85121063809364,-25.61280228661655,10.743514117947115,0.7106503213016941,1.4127419114994628,3.11338786
-25.047639580000002,12.07650859,-25.054452286616552,12.809306856042355,-25.26920228661655,10.69647364175664,0.7328299336722849,1.3977075843452746,3.17754111
-24.655169309999998,12.00244519,-24.41020228661655,12.72378582663059,-24.96855228661655,10.657941356042357,0.7618012579406598,1.3805431719290233,3.24012472
-24.26358792,11.92363134,-24.06660228661655,12.679651543542356,-24.32430228661655,10.572225427470926,0.781261728183138,1.3527690766469305,3.30097845
-23.87303847,11.8400296,-23.76595228661655,12.638938522709026,-23.980702286616552,10.527946022709024,0.8060539172138124,1.3164933768177967,3.3589028
-23.4836523,11.75144476,-23.42235228661655,12.594454594137595,-23.68005228661655,10.48675807399107,0.845235631107389,1.279845837791112,3.41420611
-23.09542097,11.65775662,-23.078752286616552,12.550844839913324,-23.336452286616552,10.443428321559594,0.8932437593141566,1.2380183003425604,3.4675332500000002
-22.70830978,11.55927387,-22.43450228661655,12.46608582663059,-22.992852286616554,10.39969882972656,0.9472478388052021,1.1939760098497714,3.51910671
-22.32217652,11.45689247,-22.090902286616547,12.422200096783094,-22.348602286616554,10.314757840890842,0.9926261055164288,1.1424402969746763,3.56912715
-21.93677112,11.35208875,-21.79025228661655,12.386249356042356,-22.005002286616552,10.271241964738003,1.044488356864709,1.082998275764578,3.6174231900000002
-21.551485,11.2466633,-21.446652286616548,12.338013202196201,-21.66140228661655,10.226855509888509,1.096373342807547,1.0257142578073233,3.66409151
-21.165842950000002,11.14249563,-21.103052286616553,12.2936267473467,-21.360752286616552,10.186048545231543,1.1528423642163714,0.9761048486010022,3.70923794
-20.77948804,11.04123667,-20.75945228661655,12.250110871193868,-21.01715228661655,10.14266861530161,1.209040225023864,0.9294669671614276,3.75283974
-20.39213681,10.94415562,-20.11520228661655,12.16516988235815,-20.673552286616548,10.09878288545412,1.252025782132155,0.8909824525729431,3.7948803499999997
-20.00342544,10.85212684,-19.77160228661655,12.121440390525116,-20.02930228661655,10.014023872171386,1.290309600053926,0.8385023529328635,3.83458296
-19.61340899,10.76589405,-19.47095228661655,12.085599356042358,-19.685702286616554,9.970669772709023,1.3273718420756238,0.7985035829153465,3.86867327
-19.22209578,10.68607069,-19.08440228661655,12.035106917017963,-19.34210228661655,9.927248829726565,1.3560450729702902,0.7682526780032357,3.89605319
-18.8294751,10.61306772,-18.783752286616547,11.994177213185203,-18.99850228661655,9.883255509888507,1.3818661323840262,0.7491301968572143,3.91147182
-18.43560665,10.54702441,-18.09655228661655,11.906927356042353,-18.697852286616552,9.842535606042354,1.401532691015099,0.7517162023171351,3.9068517999999997
-18.0406135,10.48782968,-17.752952286616548,11.86364483991332,-18.010652286616548,9.756228321559597,1.4055661947886169,0.7322146010421079,3.86928598
-17.6447035,10.435296750000001,-17.45230228661655,11.826467689375683,-17.667052286616553,9.712969772709023,1.4044126208044558,0.7226726301622006,3.80758605
-17.24798516,10.38927741,-17.10870228661655,11.780654356042348,-17.32345228661655,9.669423244931245,1.3983309782723403,0.7237992167490878,3.7305441700000004
-16.85055319,10.34970921,-16.765102286616553,11.736272689375689,-16.97985228661655,9.625280189375687,1.3891940610395157,0.7358774777831958,3.64358899
