# c_x,c_y,i_x,i_y,o_x,o_y,i_d,o_d,vel
-10.493226385347864,3.1047937188134727,-10.797530443207403,2.069056321557505,-10.154890923816193,4.097218421462676,1.0795151299098815,1.0485121243734898,0.0
-10.398131338236515,3.073615923264927,-10.701565869578886,2.0409191187393874,-10.058924376316691,4.069068643777122,1.0763527325594637,1.051659394381093,0.0
-10.303619488000738,3.0401243037447254,-10.605601110649111,2.0127825627260023,-9.9629577226291,4.040919334319731,1.0708052826059113,1.0571854764466575,0.0
-10.209379241156185,3.005548294950736,-10.509636165231374,1.9846466571191281,-9.866990960188181,4.012770501001991,1.0641402043820885,1.0638262580454485,0.0
-10.115099004218516,2.971117331580832,-10.413671032138977,1.9565114055205435,-9.771024086428667,3.9846221517353833,1.0576249056509555,1.0703175087461665,0.0
-10.020467390475988,2.9380600446558645,-10.317705710185226,1.9283768115320274,-9.67505709878531,3.9564742944313935,1.0525259379012832,1.0753956731137115,0.0
-9.925232654525848,2.907373253301472,-10.221740198183408,1.9002428787553576,-9.57908999469287,3.928326937001512,1.049870618114078,1.0780357903228122,0.0
-9.82928487371843,2.8795025445904963,-10.125774494946826,1.8721096107923128,-9.483122771586082,3.9001800873572186,1.0501174308441266,1.0777805190580318,0.0
-9.732535559409815,2.854810125327738,-10.029808599288787,1.843977011244672,-9.3871554268997,3.8720337534100024,1.0536388587963874,1.0742585096063002,0.0
-9.63511673298608,2.8327817245550504,-9.933842510022583,1.8158450837142133,-9.291187958068466,3.8438879430713464,1.0599043453777834,1.0679994322745003,0.0
-9.537678862913404,2.8108423608021367,-9.837876225961516,1.7877138318027161,-9.195220362527142,3.8157426642527383,1.0662600262757476,1.0616508109364018,0.0
-9.440897316739392,2.786317131090894,-9.741909745918878,1.7595832591119567,-9.099252637710459,3.7875979248656604,1.0699490298090824,1.0579623408661618,0.0
-9.344910387283003,2.758655549822362,-9.645943068707979,1.7314533692437166,-9.003284781053175,3.7594537328216013,1.070404126987296,1.0574994363717063,0.0
-9.249527471791932,2.728608089029955,-9.549976193142113,1.7033241657997729,-8.907316789990032,3.7313100960320433,1.068399062801551,1.0594901913587202,0.0
-9.154553225204001,2.696943979115305,-9.45400911803458,1.6751956523819036,-8.811348661955789,3.7031670224084756,1.064726948533503,1.0631435392686006,0.0
-9.059792302457058,2.6644324504800503,-9.358041842198672,1.6470678325918864,-8.715380394385177,3.6750245198623794,1.0601809061131096,1.0676684378214862,0.0
-8.965033335796415,2.6319064411043787,-9.262074364447702,1.6189407100315034,-8.619411984712967,3.646882596305244,1.055619697159076,1.0722083351434455,0.0
-8.869895737313207,2.6008717225927542,-9.166106683594961,1.5908142883025298,-8.523443430373884,3.6187412596485506,1.0525953378493005,1.0752151391464686,0.0
